Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,VIP_Flag,Transaction_Velocity,Engagement,Transaction_Drift,Spend_Drift,Engagement_Drift,Behavioral_Risk_Score
Existing Customer,34,M,2,Graduate,Married,$120K +,Blue,28,4,3,3,13384.0,1853,11531.0,0.807,1899,33,0.833,0.138,0,2.75,1.1785714285714286,1.5714285714285714,90.42857142857143,1.5714285714285714,-27.68214285714286
Existing Customer,55,M,3,Graduate,Married,$80K - $120K,Blue,48,5,2,4,16208.0,1278,14930.0,0.543,1842,56,0.436,0.079,0,4.666666666666667,1.1666666666666667,3.5,115.125,3.5,-35.8875
Existing Customer,36,F,2,Not_Disclosed,Married,Less than $40K,Blue,27,3,3,4,3049.0,2198,851.0,1.546,2617,48,1.0,0.721,0,4.0,1.7777777777777777,2.2222222222222223,121.15740740740742,2.2222222222222223,-37.161111111111104
Existing Customer,44,M,1,Graduate,Married,$80K - $120K,Blue,33,5,4,3,19214.0,0,19214.0,0.998,3407,47,1.136,0.0,0,3.9166666666666665,1.4242424242424243,2.492424242424242,180.67424242424244,2.492424242424242,-55.099242424242426
Existing Customer,39,M,2,Not_Disclosed,Married,$60K - $80K,Blue,25,5,2,3,3071.0,2517,554.0,0.583,1765,36,0.565,0.82,0,3.0,1.44,1.56,76.48333333333335,1.56,-23.519000000000002
Existing Customer,34,M,2,Graduate,Single,$80K - $120K,Blue,29,3,1,3,13395.0,1678,11717.0,1.006,2650,69,0.865,0.125,0,5.75,2.3793103448275863,3.3706896551724137,129.45402298850576,3.3706896551724137,-40.15948275862069
Existing Customer,40,M,3,Graduate,Married,$60K - $80K,Blue,31,6,3,4,17126.0,1201,15925.0,0.802,3891,79,0.881,0.07,0,6.583333333333333,2.5483870967741935,4.03494623655914,198.73387096774195,4.03494623655914,-61.15913978494624
Existing Customer,42,M,2,College,Single,$60K - $80K,Blue,36,5,3,2,8083.0,0,8083.0,1.076,3942,84,0.75,0.0,0,7.0,2.3333333333333335,4.666666666666666,219.0,4.666666666666666,-67.49166666666666
Existing Customer,36,M,3,Graduate,Divorced,$40K - $60K,Blue,28,4,2,3,8995.0,1547,7448.0,0.923,2398,61,0.794,0.172,0,5.083333333333333,2.1785714285714284,2.9047619047619047,114.1904761904762,2.9047619047619047,-35.36904761904763
Existing Customer,26,F,1,High School,Single,Less than $40K,Blue,13,3,2,3,2404.0,1198,1206.0,0.501,2692,63,0.5,0.498,0,5.25,4.846153846153846,0.4038461538461542,17.256410256410277,0.4038461538461542,-5.2884615384615445
Existing Customer,42,M,1,High School,Married,$40K - $60K,Blue,32,4,2,2,2807.0,1845,962.0,1.027,1346,26,1.0,0.657,0,2.1666666666666665,0.8125,1.3541666666666665,70.10416666666667,1.3541666666666665,-21.522916666666667
Existing Customer,55,M,0,Graduate,Married,$40K - $60K,Blue,36,3,3,2,3097.0,827,2270.0,0.511,1390,24,0.263,0.267,0,2.0,0.6666666666666666,1.3333333333333335,77.22222222222221,1.3333333333333335,-23.625
Existing Customer,45,M,3,Not_Disclosed,Single,$80K - $120K,Blue,37,6,2,2,10651.0,672,9979.0,0.767,2073,54,0.543,0.063,0,4.5,1.4594594594594594,3.0405405405405403,116.72297297297297,3.0405405405405403,-36.18310810810811
Existing Customer,61,M,2,High School,Single,$60K - $80K,Blue,47,5,2,3,2175.0,1404,771.0,0.633,3994,64,0.778,0.646,0,5.333333333333333,1.3617021276595744,3.9716312056737584,247.85460992907798,3.9716312056737584,-75.8950354609929
Existing Customer,41,M,4,College,Married,$120K +,Blue,28,5,3,0,28020.0,1470,26550.0,1.226,1723,36,1.25,0.052,0,3.0,1.2857142857142858,1.7142857142857142,82.04761904761907,1.7142857142857142,-25.225000000000005
Existing Customer,35,F,1,Graduate,Single,Less than $40K,Blue,23,4,3,3,2640.0,1051,1589.0,0.833,3116,80,0.6,0.398,0,6.666666666666667,3.4782608695652173,3.1884057971014497,124.18840579710147,3.1884057971014497,-38.45688405797102
Existing Customer,34,M,2,Graduate,Single,$120K +,Blue,27,3,1,4,31313.0,2152,29161.0,0.679,2555,62,0.676,0.069,0,5.166666666666667,2.2962962962962963,2.8703703703703707,118.28703703703702,2.8703703703703707,-36.609259259259254
Existing Customer,37,M,2,High School,Married,$80K - $120K,Blue,31,3,2,4,7304.0,0,7304.0,1.144,2717,63,0.703,0.0,0,5.25,2.032258064516129,3.217741935483871,138.77150537634407,3.217741935483871,-42.86854838709677
Attrited Customer,46,M,2,Uneducated,Not_Disclosed,$60K - $80K,Blue,32,6,2,3,3254.0,0,3254.0,0.733,967,24,1.182,0.0,0,2.0,0.75,1.25,50.36458333333333,1.25,-15.559374999999998
Existing Customer,26,M,1,College,Divorced,$40K - $60K,Blue,21,3,3,2,1438.3,0,1438.3,0.745,2660,89,0.712,0.0,0,7.416666666666667,4.238095238095238,3.178571428571429,94.99999999999999,3.178571428571429,-29.69642857142857
Existing Customer,54,F,3,High School,Married,Less than $40K,Blue,41,5,4,4,3161.0,1220,1941.0,0.82,2412,62,0.824,0.386,0,5.166666666666667,1.5121951219512195,3.6544715447154474,142.1707317073171,3.6544715447154474,-44.0130081300813
Attrited Customer,47,F,3,Graduate,Single,Less than $40K,Blue,36,5,3,4,7246.0,0,7246.0,0.612,777,13,0.625,0.0,0,1.0833333333333333,0.3611111111111111,0.7222222222222221,43.16666666666667,0.7222222222222221,-13.163888888888891
Existing Customer,56,F,5,Graduate,Married,Less than $40K,Blue,36,5,4,4,3088.0,2517,571.0,0.848,2292,54,0.862,0.815,0,4.5,1.5,3.0,127.33333333333334,3.0,-39.300000000000004
Existing Customer,42,F,4,Not_Disclosed,Single,Less than $40K,Silver,32,6,3,2,13719.0,1384,12335.0,1.201,3774,63,0.658,0.101,0,5.25,1.96875,3.28125,196.5625,3.28125,-60.20625
Existing Customer,30,M,1,Not_Disclosed,Married,$40K - $60K,Blue,18,5,1,3,4726.0,1380,3346.0,0.622,1723,31,0.55,0.292,0,2.5833333333333335,1.7222222222222223,0.8611111111111112,47.861111111111114,0.8611111111111112,-14.677777777777779
Existing Customer,32,M,1,Not_Disclosed,Married,Less than $40K,Blue,36,5,3,3,6100.0,1520,4580.0,0.853,1668,32,0.882,0.249,0,2.6666666666666665,0.8888888888888888,1.7777777777777777,92.66666666666666,1.7777777777777777,-28.43611111111111
Existing Customer,40,M,2,High School,Single,$80K - $120K,Blue,28,6,2,4,19279.0,1427,17852.0,0.892,1777,56,0.647,0.074,0,4.666666666666667,2.0,2.666666666666667,84.61904761904762,2.666666666666667,-26.402380952380952
Existing Customer,33,F,1,Graduate,Married,Less than $40K,Blue,20,3,2,4,3792.0,1625,2167.0,0.618,1888,39,0.625,0.429,0,3.25,1.95,1.3,62.93333333333334,1.3,-19.349999999999998
Existing Customer,64,M,0,Graduate,Married,Less than $40K,Blue,53,3,3,4,2084.0,1647,437.0,0.664,1597,37,0.542,0.79,0,3.0833333333333335,0.6981132075471698,2.3852201257861636,102.95125786163523,2.3852201257861636,-31.76446540880503
Existing Customer,33,M,1,High School,Single,$80K - $120K,Blue,28,4,3,3,34516.0,0,34516.0,0.636,2804,70,0.842,0.0,0,5.833333333333333,2.5,3.333333333333333,133.52380952380952,3.333333333333333,-41.31547619047619
Existing Customer,52,M,3,Post-Graduate,Married,$80K - $120K,Blue,43,5,2,2,6849.0,2126,4723.0,0.611,1651,43,0.344,0.31,0,3.5833333333333335,1.0,2.5833333333333335,99.18798449612405,2.5833333333333335,-30.739728682170547
Existing Customer,59,F,0,Uneducated,Married,Less than $40K,Blue,39,6,3,4,2417.0,1932,485.0,1.044,2367,50,0.786,0.799,0,4.166666666666667,1.2820512820512822,2.884615384615385,136.55769230769232,2.884615384615385,-42.04615384615384
Existing Customer,41,F,4,Uneducated,Single,Not_Disclosed,Blue,33,6,4,3,5802.0,2490,3312.0,0.849,3386,53,1.038,0.429,0,4.416666666666667,1.606060606060606,2.810606060606061,179.56060606060606,2.810606060606061,-54.89242424242424
Existing Customer,38,M,2,Not_Disclosed,Married,$40K - $60K,Blue,31,3,2,2,2919.0,2192,727.0,1.073,2399,57,0.966,0.751,0,4.75,1.8387096774193548,2.911290322580645,122.5295698924731,2.911290322580645,-37.87338709677419
Existing Customer,29,M,2,Graduate,Divorced,Less than $40K,Blue,20,4,1,2,2462.0,2021,441.0,0.966,2320,57,0.676,0.821,0,4.75,2.85,1.9,77.33333333333334,1.9,-23.935000000000006
Existing Customer,43,F,3,Doctorate,Married,Not_Disclosed,Blue,38,3,4,2,1947.0,0,1947.0,0.838,2119,52,1.0,0.0,0,4.333333333333333,1.368421052631579,2.9649122807017543,120.8201754385965,2.9649122807017543,-37.33201754385965
Attrited Customer,40,M,3,High School,Single,$80K - $120K,Blue,29,2,2,4,18563.0,0,18563.0,0.729,2395,45,0.552,0.0,0,3.75,1.5517241379310345,2.1982758620689653,116.99712643678161,2.1982758620689653,-35.928448275862074
Existing Customer,37,F,1,Graduate,Married,Less than $40K,Blue,36,3,3,3,3992.0,1289,2703.0,1.008,2181,32,0.6,0.323,0,2.6666666666666665,0.8888888888888888,1.7777777777777777,121.16666666666666,1.7777777777777777,-36.9861111111111
Existing Customer,32,M,1,High School,Married,Less than $40K,Blue,14,4,2,2,3568.0,2175,1393.0,1.368,1913,35,0.667,0.61,0,2.9166666666666665,2.5,0.4166666666666665,22.77380952380952,0.4166666666666665,-6.948809523809523
Existing Customer,36,M,2,Graduate,Single,$60K - $80K,Blue,27,3,3,2,7776.0,831,6945.0,1.007,3063,87,0.891,0.107,0,7.25,3.2222222222222223,4.027777777777778,141.80555555555554,4.027777777777778,-44.077777777777776
Attrited Customer,58,M,0,High School,Not_Disclosed,$40K - $60K,Blue,42,3,2,3,1438.3,0,1438.3,0.835,1088,22,1.444,0.0,0,1.8333333333333333,0.5238095238095238,1.3095238095238093,64.76190476190476,1.3095238095238093,-19.90238095238095
Existing Customer,53,M,3,High School,Married,$80K - $120K,Blue,36,3,3,3,9355.0,715,8640.0,0.422,1138,38,0.727,0.076,0,3.1666666666666665,1.0555555555555556,2.1111111111111107,63.222222222222214,2.1111111111111107,-19.73611111111111
Existing Customer,37,F,3,Not_Disclosed,Single,Not_Disclosed,Blue,32,3,4,4,19636.0,1566,18070.0,0.649,2595,58,0.611,0.08,0,4.833333333333333,1.8125,3.020833333333333,135.15625,3.020833333333333,-41.655208333333334
Existing Customer,47,M,2,Not_Disclosed,Single,$40K - $60K,Blue,36,6,3,3,7327.0,0,7327.0,0.857,1788,46,0.586,0.0,0,3.8333333333333335,1.2777777777777777,2.555555555555556,99.33333333333334,2.555555555555556,-30.747222222222224
Existing Customer,36,M,1,Uneducated,Single,$120K +,Blue,25,6,3,2,7049.0,1932,5117.0,0.804,2602,51,0.545,0.274,0,4.25,2.04,2.21,112.75333333333334,2.21,-34.635
Existing Customer,26,F,0,Uneducated,Single,$40K - $60K,Blue,18,4,3,2,2033.0,1471,562.0,0.672,2236,55,0.41,0.724,0,4.583333333333333,3.0555555555555554,1.5277777777777777,62.111111111111114,1.5277777777777777,-19.169444444444444
Existing Customer,38,F,1,Graduate,Married,$40K - $60K,Blue,20,5,1,3,5153.0,2517,2636.0,1.488,3095,63,0.969,0.488,0,5.25,3.15,2.1,103.16666666666669,2.1,-31.765000000000004
Existing Customer,32,F,0,High School,Married,$40K - $60K,Blue,22,4,2,2,2062.0,1665,397.0,1.276,2397,41,0.64,0.807,0,3.4166666666666665,1.8636363636363635,1.553030303030303,90.79545454545455,1.553030303030303,-27.809848484848484
Existing Customer,37,F,3,Graduate,Single,Less than $40K,Blue,31,3,3,4,2005.0,1517,488.0,0.729,2439,61,0.848,0.757,0,5.083333333333333,1.967741935483871,3.115591397849462,124.5725806451613,3.115591397849462,-38.543010752688176
Existing Customer,26,M,1,Not_Disclosed,Single,Less than $40K,Blue,13,6,2,3,2479.0,828,1651.0,0.44,2225,44,0.294,0.334,0,3.6666666666666665,3.3846153846153846,0.28205128205128194,14.262820512820497,0.28205128205128194,-4.3416666666666615
Existing Customer,55,F,1,Graduate,Married,$40K - $60K,Blue,46,5,4,4,4589.0,1622,2967.0,0.425,1569,33,0.269,0.353,0,2.75,0.717391304347826,2.032608695652174,96.6413043478261,2.032608695652174,-29.705434782608695
Existing Customer,35,M,2,Not_Disclosed,Married,$80K - $120K,Blue,36,6,2,2,2263.0,1188,1075.0,0.84,1927,47,0.382,0.525,0,3.9166666666666665,1.3055555555555556,2.6111111111111107,107.05555555555557,2.6111111111111107,-33.111111111111114
Existing Customer,58,M,3,High School,Married,$60K - $80K,Blue,46,5,3,2,8184.0,1205,6979.0,0.965,2140,49,0.69,0.147,0,4.083333333333333,1.065217391304348,3.0181159420289854,131.81159420289856,3.0181159420289854,-40.675724637681164
Existing Customer,32,M,0,Graduate,Single,Not_Disclosed,Blue,27,6,3,3,9238.0,0,9238.0,0.809,2522,68,0.478,0.0,0,5.666666666666667,2.5185185185185186,3.1481481481481484,116.75925925925925,3.1481481481481484,-36.21203703703703
Existing Customer,47,M,3,High School,Married,$80K - $120K,Blue,36,6,3,3,30210.0,1194,29016.0,0.948,3503,65,0.667,0.04,0,5.416666666666667,1.8055555555555556,3.6111111111111116,194.61111111111114,3.6111111111111116,-59.75277777777778
Existing Customer,32,M,0,Graduate,Single,Less than $40K,Blue,26,6,3,3,6942.0,0,6942.0,0.544,2657,71,0.69,0.0,0,5.916666666666667,2.730769230769231,3.185897435897436,119.22435897435896,3.185897435897436,-36.96666666666666
Existing Customer,56,M,3,High School,Married,$60K - $80K,Blue,37,3,3,3,14551.0,2517,12034.0,0.92,1373,35,0.591,0.173,0,2.9166666666666665,0.9459459459459459,1.9707207207207205,77.30855855855856,1.9707207207207205,-23.905855855855858
Existing Customer,34,F,2,Doctorate,Single,Less than $40K,Blue,13,5,1,2,1438.3,0,1438.3,0.946,2557,67,0.763,0.0,0,5.583333333333333,5.153846153846154,0.42948717948717885,16.391025641025664,0.42948717948717885,-5.06410256410257
Existing Customer,65,M,0,Not_Disclosed,Single,Not_Disclosed,Blue,56,3,2,2,11332.0,633,10699.0,1.514,2758,56,1.24,0.056,0,4.666666666666667,1.0,3.666666666666667,180.58333333333334,3.666666666666667,-55.591666666666676
Existing Customer,55,M,2,Uneducated,Married,$120K +,Blue,48,5,2,3,30967.0,817,30150.0,0.378,1473,35,0.522,0.026,0,2.9166666666666665,0.7291666666666666,2.1875,92.0625,2.1875,-28.443749999999998
Existing Customer,43,M,0,High School,Married,$80K - $120K,Blue,36,5,3,3,7866.0,0,7866.0,0.747,2843,53,0.828,0.0,0,4.416666666666667,1.4722222222222223,2.9444444444444446,157.94444444444443,2.9444444444444446,-48.4861111111111
Existing Customer,31,M,2,College,Married,Less than $40K,Blue,21,6,2,4,2718.0,1920,798.0,1.604,2570,49,1.042,0.706,0,4.083333333333333,2.3333333333333335,1.7499999999999996,91.78571428571428,1.7499999999999996,-28.18571428571428
Existing Customer,54,F,1,College,Married,Less than $40K,Blue,36,4,2,4,3084.0,2517,567.0,0.651,1446,22,0.833,0.816,0,1.8333333333333333,0.6111111111111112,1.222222222222222,80.33333333333334,1.222222222222222,-24.538888888888888
Existing Customer,52,M,3,Graduate,Married,$80K - $120K,Blue,42,5,2,4,17302.0,1339,15963.0,0.631,1181,30,1.0,0.077,0,2.5,0.7142857142857143,1.7857142857142856,70.29761904761905,1.7857142857142856,-21.75357142857143
Existing Customer,48,M,3,College,Divorced,$40K - $60K,Blue,36,3,3,3,12159.0,1665,10494.0,0.608,1426,34,0.545,0.137,0,2.8333333333333335,0.9444444444444444,1.888888888888889,79.22222222222221,1.888888888888889,-24.44722222222222
Existing Customer,54,F,1,High School,Single,Less than $40K,Blue,47,6,4,3,2797.0,1627,1170.0,0.413,1566,36,0.714,0.582,0,3.0,0.7659574468085106,2.2340425531914896,97.18085106382978,2.2340425531914896,-29.947872340425526
Existing Customer,33,M,1,Uneducated,Single,$60K - $80K,Blue,28,6,3,4,2618.0,1812,806.0,0.706,3319,86,0.911,0.692,0,7.166666666666667,3.0714285714285716,4.095238095238095,158.04761904761904,4.095238095238095,-48.97738095238095
Attrited Customer,26,F,0,Post-Graduate,Single,Less than $40K,Blue,15,3,2,3,1442.0,1428,14.0,0.496,1134,26,0.238,0.99,0,2.1666666666666665,1.7333333333333334,0.4333333333333331,18.900000000000006,0.4333333333333331,-5.793333333333335
Existing Customer,30,F,2,Uneducated,Married,Less than $40K,Blue,24,4,2,1,2063.0,0,2063.0,0.553,1859,43,0.536,0.0,0,3.5833333333333335,1.7916666666666667,1.7916666666666667,77.45833333333333,1.7916666666666667,-23.904166666666665
Existing Customer,49,F,5,Graduate,Married,Less than $40K,Blue,43,4,2,3,8154.0,0,8154.0,0.964,2223,72,0.946,0.0,0,6.0,1.6744186046511629,4.325581395348837,133.55232558139534,4.325581395348837,-41.74593023255814
Existing Customer,36,F,2,Not_Disclosed,Divorced,$40K - $60K,Blue,20,4,3,2,9735.0,1245,8490.0,1.079,2967,80,0.739,0.128,0,6.666666666666667,4.0,2.666666666666667,98.9,2.666666666666667,-30.66166666666667
Existing Customer,56,M,4,Not_Disclosed,Married,$80K - $120K,Blue,49,3,4,2,4310.0,2229,2081.0,0.643,1645,33,0.941,0.517,0,2.75,0.673469387755102,2.076530612244898,103.51190476190477,2.076530612244898,-31.78418367346939
Existing Customer,53,M,3,Uneducated,Married,$80K - $120K,Blue,36,3,3,1,11450.0,2129,9321.0,0.956,2197,45,0.957,0.186,0,3.75,1.25,2.5,122.05555555555557,2.5,-37.541666666666664
Attrited Customer,39,M,2,Uneducated,Married,$120K +,Blue,26,2,3,4,8906.0,0,8906.0,0.315,809,15,0.25,0.0,0,1.25,0.5769230769230769,0.6730769230769231,36.30128205128206,0.6730769230769231,-11.084615384615388
Existing Customer,34,M,3,College,Married,$60K - $80K,Blue,23,5,3,2,4245.0,1815,2430.0,0.846,1534,34,0.545,0.428,0,2.8333333333333335,1.4782608695652173,1.3550724637681162,61.13768115942028,1.3550724637681162,-18.808333333333334
Existing Customer,53,M,2,College,Married,$80K - $120K,Blue,45,4,4,4,21953.0,1311,20642.0,0.443,1413,37,0.37,0.06,0,3.0833333333333335,0.8222222222222222,2.261111111111111,86.35,2.261111111111111,-26.70944444444444
Existing Customer,32,M,0,Graduate,Single,$40K - $60K,Blue,21,6,1,3,1614.0,925,689.0,0.598,2659,63,0.75,0.573,0,5.25,3.0,2.25,94.96428571428572,2.25,-29.364285714285717
Existing Customer,39,M,2,Graduate,Married,$80K - $120K,Blue,22,5,4,2,5140.0,2517,2623.0,0.876,1842,36,0.714,0.49,0,3.0,1.6363636363636365,1.3636363636363635,69.77272727272727,1.3636363636363635,-21.377272727272725
Existing Customer,57,M,1,High School,Married,$120K +,Blue,46,3,3,4,31762.0,2517,29245.0,0.735,1515,36,0.714,0.079,0,3.0,0.782608695652174,2.217391304347826,93.31521739130434,2.217391304347826,-28.80652173913043
Existing Customer,48,F,4,Graduate,Single,Not_Disclosed,Blue,40,4,4,4,11692.0,648,11044.0,1.265,2997,56,0.867,0.055,0,4.666666666666667,1.4,3.266666666666667,174.825,3.266666666666667,-53.65416666666666
Existing Customer,37,M,3,Not_Disclosed,Married,$60K - $80K,Blue,30,6,2,4,16043.0,0,16043.0,1.509,2599,47,1.136,0.0,0,3.9166666666666665,1.5666666666666667,2.3499999999999996,129.95,2.3499999999999996,-39.87499999999999
Existing Customer,36,M,1,Graduate,Married,$80K - $120K,Blue,32,4,4,3,15488.0,1463,14025.0,1.28,2916,50,0.724,0.094,0,4.166666666666667,1.5625,2.604166666666667,151.875,2.604166666666667,-46.50416666666666
Existing Customer,39,M,3,College,Divorced,$40K - $60K,Blue,34,3,3,2,2503.0,2185,318.0,0.5,4157,58,0.758,0.873,0,4.833333333333333,1.7058823529411764,3.1274509803921564,224.15196078431376,3.1274509803921564,-68.42156862745098
Existing Customer,31,M,0,Graduate,Divorced,Less than $40K,Blue,36,4,3,2,3312.0,2491,821.0,0.62,2670,50,0.667,0.752,0,4.166666666666667,1.3888888888888888,2.777777777777778,148.33333333333331,2.777777777777778,-45.536111111111104
Existing Customer,31,M,2,Graduate,Single,$40K - $60K,Blue,36,3,2,4,6269.0,1169,5100.0,0.743,2221,57,0.727,0.186,0,4.75,1.5833333333333333,3.166666666666667,123.3888888888889,3.166666666666667,-38.233333333333334
Existing Customer,36,M,4,Graduate,Single,$60K - $80K,Blue,36,3,2,1,20337.0,1605,18732.0,0.805,2460,74,1.312,0.079,0,6.166666666666667,2.0555555555555554,4.111111111111112,136.66666666666669,4.111111111111112,-42.594444444444456
Existing Customer,47,F,5,Graduate,Single,Less than $40K,Blue,42,4,2,4,2224.0,1106,1118.0,0.501,1698,41,0.367,0.497,0,3.4166666666666665,0.9761904761904762,2.4404761904761902,101.07142857142857,2.4404761904761902,-31.247619047619043
Attrited Customer,37,M,3,College,Married,$60K - $80K,Blue,19,2,3,4,3100.0,2517,583.0,0.35,694,12,0.2,0.812,0,1.0,0.631578947368421,0.368421052631579,21.30701754385965,0.368421052631579,-6.464473684210527
Existing Customer,38,M,2,Not_Disclosed,Divorced,$60K - $80K,Silver,26,4,2,0,26437.0,681,25756.0,1.021,2167,57,0.727,0.026,0,4.75,2.1923076923076925,2.5576923076923075,97.2371794871795,2.5576923076923075,-30.14423076923077
Existing Customer,39,M,2,Graduate,Married,$80K - $120K,Blue,27,4,2,2,9959.0,1476,8483.0,0.952,2760,44,1.0,0.148,0,3.6666666666666665,1.6296296296296295,2.037037037037037,127.77777777777777,2.037037037037037,-39.09814814814815
Existing Customer,39,M,1,Not_Disclosed,Single,$80K - $120K,Blue,36,5,3,3,25008.0,876,24132.0,0.859,1753,43,1.048,0.035,0,3.5833333333333335,1.1944444444444444,2.3888888888888893,97.3888888888889,2.3888888888888893,-30.097222222222225
Existing Customer,37,M,3,Graduate,Married,$40K - $60K,Blue,36,3,3,3,2031.0,0,2031.0,0.752,1678,36,0.8,0.0,0,3.0,1.0,2.0,93.22222222222223,2.0,-28.69166666666667
Existing Customer,58,M,1,Graduate,Married,$80K - $120K,Blue,49,6,4,2,1654.0,1253,401.0,0.508,1887,60,0.538,0.758,0,5.0,1.2244897959183674,3.7755102040816326,118.73979591836735,3.7755102040816326,-37.03214285714285
Existing Customer,58,F,2,Graduate,Married,Less than $40K,Blue,39,3,4,3,4608.0,1077,3531.0,0.694,1535,31,0.632,0.234,0,2.5833333333333335,0.7948717948717948,1.7884615384615388,88.55769230769232,1.7884615384615388,-27.18269230769231
Existing Customer,37,M,3,Graduate,Married,$40K - $60K,Blue,36,6,4,1,3908.0,1629,2279.0,0.775,1903,30,0.5,0.417,0,2.5,0.8333333333333334,1.6666666666666665,105.72222222222223,1.6666666666666665,-32.28333333333333
