Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,VIP_Flag,Ticket_Size,Utilization,Engagement,Portfolio_Yield_Proxy,CLV_Score,Transaction_Velocity,Customer_Segment,Churn_Probability
0,38,M,3,Graduate,Married,$60K - $80K,Blue,32,3,1,2,7709.0,2227,5482.0,1.295,2520,61,0.848,0.289,0,41.31147540983606,0.2888831236217408,1.90625,727.9854715267869,6191.472305097937,5.083333333333333,Dormant,0.008223899422193438
0,53,M,2,College,Married,$40K - $60K,Blue,33,3,3,1,4065.0,2180,1885.0,0.321,1271,36,0.2,0.536,0,35.30555555555556,0.5362853628536285,1.0909090909090908,681.6186961869618,2130.1294867494125,3.0,Dormant,0.03530075642093104
0,52,F,1,Graduate,Divorced,Not_Disclosed,Blue,35,3,2,4,13169.0,1499,11670.0,0.603,4370,83,0.537,0.114,0,52.65060240963855,0.1138279292277318,2.3714285714285714,497.428050725188,11542.757948862589,6.916666666666667,Dormant,0.0005874244228274348
0,58,M,2,College,Married,$80K - $120K,Blue,44,3,2,2,11811.0,2508,9303.0,0.476,1469,29,0.812,0.212,0,50.6551724137931,0.2123444246888493,0.6590909090909091,311.9339598679197,1173.7973826402197,2.4166666666666665,Dormant,0.3629685293806532
0,34,F,3,College,Single,Less than $40K,Blue,36,3,6,1,7440.0,704,6736.0,0.551,2251,63,0.537,0.095,0,35.73015873015873,0.0946236559139784,1.75,212.9978494623656,4311.99623655914,5.25,Dormant,0.0008795461555808319
0,36,M,1,High School,Single,$40K - $60K,Blue,20,5,1,2,12714.0,976,11738.0,0.649,2240,53,0.395,0.077,0,42.264150943396224,0.0767657700173037,2.65,171.95532483876042,6391.681610822714,4.416666666666667,Dormant,0.01965720012228114
0,55,F,0,Graduate,Single,$40K - $60K,Blue,35,5,1,3,3735.0,1978,1757.0,0.675,1749,41,0.577,0.53,0,42.65853658536585,0.5295850066934404,1.1714285714285717,926.2441767068274,3133.857464142284,3.4166666666666665,Dormant,0.003984258718790645
0,54,M,1,Uneducated,Married,$80K - $120K,Blue,43,3,1,4,25882.0,1699,24183.0,0.428,1736,48,0.371,0.066,0,36.16666666666666,0.0656440769646858,1.1162790697674418,113.95811761069469,2065.069526635194,4.0,Dormant,0.007185245202928448
0,36,M,2,College,Married,$40K - $60K,Blue,36,4,3,1,3877.0,1495,2382.0,0.783,1942,42,0.75,0.386,0,46.23809523809524,0.3856074284240392,1.1666666666666667,748.8496259994841,3139.324563666065,3.5,Dormant,0.02372958740099109
0,35,F,2,Graduate,Single,Not_Disclosed,Blue,27,4,3,0,3280.0,1806,1474.0,0.963,2534,78,0.95,0.551,0,32.48717948717949,0.550609756097561,2.888888888888889,1395.2451219512195,11351.152574525746,6.5,Dormant,0.0005238992467350763
0,53,M,2,Graduate,Married,$120K +,Blue,36,5,1,3,11023.0,0,11023.0,0.539,1656,41,0.367,0.0,0,40.39024390243903,0.0,1.1388888888888888,0.0,1886.0,3.4166666666666665,Dormant,0.1978553395644288
0,48,F,3,Graduate,Not_Disclosed,Less than $40K,Blue,36,4,2,2,6182.0,1131,5051.0,0.566,3546,63,0.615,0.183,0,56.285714285714285,0.1829505014558395,1.75,648.7424781624069,7340.799336784212,5.25,Dormant,0.0031671030374718634
0,37,M,3,Uneducated,Single,$40K - $60K,Blue,19,3,3,4,2186.0,1185,1001.0,0.998,2614,67,0.861,0.542,0,39.014925373134325,0.5420860018298261,3.526315789473684,1417.0128087831656,14214.62411518274,5.583333333333333,Dormant,0.012044311761984988
0,45,M,3,Uneducated,Single,$80K - $120K,Blue,39,3,1,0,17996.0,864,17132.0,0.597,1589,30,0.667,0.048,0,52.96666666666667,0.0480106690375639,0.7692307692307693,76.28895310068904,1280.9915023851454,2.5,Dormant,0.008022617044428772
0,54,F,1,High School,Married,Less than $40K,Blue,43,6,2,3,2306.0,2200,106.0,0.697,2097,57,0.541,0.954,0,36.78947368421053,0.9540329575021682,1.3255813953488371,2000.6071118820464,5431.711752959922,4.75,Revolver,0.013508728109740771
0,38,M,2,High School,Single,$60K - $80K,Silver,30,4,3,4,26556.0,1583,24973.0,0.694,3168,73,0.738,0.06,0,43.397260273972606,0.0596098810061756,2.433333333333333,188.8441030275644,8168.320650700406,6.083333333333333,Dormant,0.0013627594854354556
0,35,F,2,College,Married,Less than $40K,Blue,18,3,3,2,5779.0,2517,3262.0,1.201,2102,32,1.133,0.436,0,65.6875,0.4355424813981657,1.7777777777777777,915.5102958989444,5364.462748264789,2.6666666666666665,Dormant,0.19419091506587527
0,36,F,1,Uneducated,Single,Less than $40K,Blue,30,6,1,2,5494.0,2078,3416.0,0.79,2661,58,0.871,0.378,0,45.87931034482759,0.3782307972333454,1.933333333333333,1006.4721514379324,7090.446159446668,4.833333333333333,Dormant,0.001486450937621014
0,33,M,1,Post-Graduate,Married,$120K +,Blue,14,6,1,0,7571.0,2264,5307.0,0.696,2273,49,0.485,0.299,0,46.38775510204081,0.2990357944789327,3.5,679.7083608506141,10334.47926297715,4.083333333333333,Dormant,0.000500506594804823
0,28,M,1,High School,Single,Less than $40K,Blue,14,4,3,1,2897.0,1398,1499.0,0.907,2698,73,0.872,0.483,0,36.95890410958904,0.4825681739730756,5.214285714285714,1301.968933379358,20856.98086690665,6.083333333333333,Dormant,0.0008825235945877747
0,36,F,2,Uneducated,Single,$40K - $60K,Blue,26,3,2,4,3131.0,2379,752.0,0.748,2315,63,0.853,0.76,0,36.74603174603175,0.759821143404663,2.423076923076923,1758.9859469817948,9871.581333071272,5.25,Revolver,0.052167863918524314
0,34,F,3,College,Divorced,Less than $40K,Blue,27,3,3,2,4274.0,2517,1757.0,0.666,2257,54,0.8,0.589,0,41.7962962962963,0.5889096864763688,2.0,1329.1691623771644,7172.338324754329,4.5,Dormant,0.5805142739074095
0,55,M,0,Doctorate,Married,$60K - $80K,Blue,36,4,6,4,4980.0,906,4074.0,0.721,2273,66,0.886,0.182,0,34.43939393939394,0.1819277108433735,1.8333333333333333,413.521686746988,4925.2897590361445,5.5,Dormant,0.0022136855064824735
0,61,F,0,Post-Graduate,Married,Less than $40K,Blue,48,3,3,3,3156.0,2155,1001.0,0.438,1376,44,0.571,0.683,0,31.27272727272728,0.6828263624841572,0.9166666666666666,939.5690747782004,2122.6049852133506,3.6666666666666665,Revolver,0.0015409973215268697
0,44,F,2,Graduate,Married,Less than $40K,Blue,39,5,1,0,6861.0,2101,4760.0,0.464,3974,63,0.909,0.306,0,63.07936507936508,0.3062235825681387,1.6153846153846154,1216.9325171257833,8385.352527664727,5.25,Dormant,9.798253632092521e-05
0,54,M,1,Graduate,Married,$80K - $120K,Blue,46,3,3,2,15554.0,2497,13057.0,1.027,2836,61,0.605,0.161,0,46.49180327868852,0.1605374823196605,1.326086956521739,455.2842998585572,4364.5291802472175,5.083333333333333,Dormant,0.20038062339331933
0,39,M,2,High School,Married,$80K - $120K,Blue,28,3,2,4,26570.0,1915,24655.0,1.454,2118,33,1.062,0.072,0,64.18181818181819,0.0720737674068498,1.1785714285714286,152.65223936770795,2676.125853540513,2.75,Dormant,0.2957574919487242
0,51,M,1,Not_Disclosed,Married,$60K - $80K,Blue,36,3,2,4,22224.0,979,21245.0,1.255,3346,69,1.156,0.044,0,48.492753623188406,0.0440514758819294,1.9166666666666667,147.39623830093592,6695.676123410128,5.75,Dormant,0.0015334061062020354
0,47,M,2,Not_Disclosed,Single,$80K - $120K,Blue,41,6,2,4,10606.0,1713,8893.0,0.899,2694,61,0.906,0.162,0,44.16393442622951,0.1615123514991514,1.4878048780487805,435.1142749387139,4655.511482225892,5.083333333333333,Dormant,0.009941723578477241
0,37,F,1,High School,Married,$40K - $60K,Blue,25,4,3,4,5865.0,2517,3348.0,1.348,2623,47,1.35,0.429,0,55.80851063829788,0.429156010230179,1.88,1125.6762148337596,7047.511283887468,3.9166666666666665,Dormant,0.6742381168035733
0,47,F,3,Graduate,Not_Disclosed,$40K - $60K,Blue,36,5,2,3,5369.0,1854,3515.0,0.959,1898,50,0.786,0.345,0,37.96,0.3453157012479046,1.3888888888888888,655.409200968523,3546.401668011837,4.166666666666667,Dormant,0.038304990753039295
0,56,M,3,Uneducated,Married,$120K +,Blue,43,5,1,5,5188.0,753,4435.0,0.591,1540,30,0.429,0.145,0,51.333333333333336,0.1451426368542791,0.6976744186046512,223.51966075558985,1230.3625540155278,2.5,Dormant,0.009000343339141985
0,53,M,1,Graduate,Single,$80K - $120K,Blue,36,4,2,4,17742.0,1463,16279.0,0.803,3369,55,0.774,0.082,0,61.25454545454546,0.0824597001465449,1.5277777777777777,277.80672979370985,5571.510281629279,4.583333333333333,Dormant,0.015058912008323886
0,62,M,0,Graduate,Married,$40K - $60K,Blue,48,5,1,5,2591.0,0,2591.0,0.601,2123,56,0.697,0.0,0,37.910714285714285,0.0,1.1666666666666667,0.0,2476.833333333333,4.666666666666667,Dormant,0.1290350054343855
0,58,F,3,Graduate,Married,Less than $40K,Blue,48,6,2,3,2800.0,1834,966.0,0.615,1571,36,0.636,0.655,0,43.638888888888886,0.655,0.75,1029.005,1950.00375,3.0,Revolver,0.0008841436546144771
0,57,M,1,High School,Married,$80K - $120K,Blue,36,3,2,2,6543.0,2260,4283.0,0.448,1519,31,0.632,0.345,0,49.0,0.3454073055173468,0.8611111111111112,524.6736970808497,1759.830128041843,2.583333333333333,Dormant,0.056228730945711076
0,54,F,1,Doctorate,Single,Not_Disclosed,Blue,36,6,3,4,26053.0,829,25224.0,0.669,2768,70,0.628,0.032,0,39.54285714285714,0.0318197520439104,1.9444444444444444,88.07707365754425,5553.483198778558,5.833333333333333,Dormant,0.004284970356840161
0,33,F,3,College,Single,$40K - $60K,Blue,26,6,3,5,6316.0,1344,4972.0,0.823,2401,71,0.732,0.213,0,33.816901408450704,0.2127929069031032,2.730769230769231,510.9157694743509,7951.769985872265,5.916666666666667,Dormant,0.0013399671766311982
0,54,F,1,Graduate,Married,Less than $40K,Blue,41,3,2,4,4658.0,588,4070.0,0.856,1351,30,1.5,0.126,0,45.03333333333333,0.1262344353799914,0.7317073170731707,170.54272219836838,1113.3239430719768,2.5,Dormant,0.2140011088281948
0,30,M,0,Graduate,Divorced,$60K - $80K,Blue,22,3,3,3,6476.0,0,6476.0,0.551,2723,66,0.65,0.0,0,41.25757575757576,0.0,3.0,0.0,8169.0,5.5,Dormant,0.005165327671048101
0,36,F,2,High School,Single,Less than $40K,Blue,36,6,2,5,8087.0,1263,6824.0,0.615,2429,69,0.643,0.156,0,35.20289855072464,0.1561765796958081,1.9166666666666667,379.3529120811178,5382.676414822144,5.75,Dormant,0.0007782357635018449
0,60,M,2,Graduate,Married,$60K - $80K,Blue,50,3,1,2,9033.0,845,8188.0,0.663,1661,35,0.4,0.094,0,47.457142857142856,0.0935458873021144,0.7,155.37971880881213,1271.4658031661684,2.9166666666666665,Dormant,0.12625469379444154
0,46,F,4,High School,Single,Less than $40K,Blue,28,6,3,4,3206.0,0,3206.0,1.065,3253,72,0.532,0.0,0,45.18055555555556,0.0,2.571428571428572,0.0,8364.857142857143,6.0,Dormant,0.0031322355243238956
0,55,M,1,Graduate,Married,$80K - $120K,Blue,49,4,3,3,28751.0,2158,26593.0,0.536,1502,34,0.789,0.075,0,44.1764705882353,0.0750582588431706,0.6938775510204082,112.73750478244236,1120.4301053592458,2.833333333333333,Dormant,0.0500705988443622
0,55,M,1,High School,Married,$80K - $120K,Blue,47,3,3,3,2938.0,1995,943.0,0.514,1352,30,0.429,0.679,0,45.06666666666667,0.6790333560245064,0.6382978723404256,918.0530973451326,1448.9700621351913,2.5,Revolver,0.012109834592461467
0,31,M,0,Uneducated,Single,Less than $40K,Blue,25,5,2,2,5715.0,1741,3974.0,0.816,2324,67,1.03,0.305,0,34.6865671641791,0.3046369203849519,2.68,707.9762029746282,8125.696223972005,5.583333333333333,Dormant,0.005744122695843396
0,55,F,3,Uneducated,Divorced,Less than $40K,Blue,36,3,2,1,2111.0,1209,902.0,0.594,2803,61,0.605,0.573,0,45.950819672131146,0.5727143533870204,1.6944444444444444,1605.318332543818,7469.65050792147,5.083333333333333,Dormant,0.027811762371165363
0,36,M,2,Post-Graduate,Single,$40K - $60K,Blue,31,3,2,5,11862.0,2282,9580.0,0.837,2576,74,0.85,0.192,0,34.810810810810814,0.1923790254594503,2.3870967741935485,495.5683695835441,7332.130946747815,6.166666666666667,Dormant,0.0044199029771407276
0,34,F,2,Not_Disclosed,Single,Less than $40K,Blue,36,3,3,2,2791.0,2160,631.0,0.825,2214,56,0.6,0.774,0,39.535714285714285,0.773916159082766,1.5555555555555556,1713.450376209244,6109.367251881045,4.666666666666667,Revolver,0.056858010493123945
0,33,F,1,Graduate,Single,Less than $40K,Blue,36,3,2,4,6551.0,1440,5111.0,0.629,2429,77,0.453,0.22,0,31.545454545454547,0.2198137688902457,2.138888888888889,533.927644634407,6337.373017690259,6.416666666666667,Dormant,0.00030553312891852384
0,30,M,2,Post-Graduate,Single,$40K - $60K,Blue,16,5,3,5,4533.0,1977,2556.0,0.664,2679,69,0.605,0.436,0,38.82608695652174,0.4361350099272005,4.3125,1168.4056915949702,16591.93704500331,5.75,Dormant,0.0011812035162684679
0,54,F,2,Graduate,Married,$40K - $60K,Blue,36,5,3,0,1854.0,1528,326.0,0.444,1307,39,0.393,0.824,0,33.51282051282051,0.8241639697950378,1.0833333333333333,1077.1823085221145,2582.864167565624,3.25,Revolver,0.0009467793093798821
0,53,M,2,Uneducated,Married,$80K - $120K,Blue,43,6,1,3,6704.0,1354,5350.0,0.411,1331,30,0.364,0.202,0,44.36666666666667,0.2019689737470167,0.6976744186046512,268.8207040572792,1116.153979574846,2.5,Dormant,0.001395723571372766
0,59,M,0,Graduate,Single,$80K - $120K,Silver,36,5,3,3,34516.0,1494,33022.0,1.229,3259,65,0.585,0.043,0,50.13846153846154,0.0432842739599026,1.805555555555556,141.06344883532276,6139.003449286,5.416666666666667,Dormant,0.0015373905489747353
0,41,M,2,College,Single,$120K +,Blue,32,6,3,2,5489.0,1513,3976.0,0.87,4085,65,0.548,0.276,0,62.84615384615385,0.2756421934778648,2.03125,1125.998360357078,10584.840419475311,5.416666666666667,Dormant,0.0015003753111932716
0,45,M,3,Uneducated,Married,$40K - $60K,Blue,36,3,1,1,10619.0,607,10012.0,0.883,4074,65,0.477,0.057,0,62.67692307692308,0.0571616913080327,1.805555555555556,232.87673038892552,7776.305207646671,5.416666666666667,Dormant,0.0008942492193760126
0,50,F,2,Graduate,Married,Less than $40K,Blue,40,5,3,3,2481.0,1287,1194.0,0.465,1825,51,0.821,0.519,0,35.78431372549019,0.5187424425634825,1.275,946.7049576783556,3533.9238210399026,4.25,Dormant,0.05064047548063783
0,57,M,2,Uneducated,Married,$60K - $80K,Blue,47,4,4,1,5100.0,1970,3130.0,0.371,1032,26,0.368,0.386,0,39.69230769230769,0.3862745098039216,0.5531914893617021,398.6352941176471,791.415269086358,2.1666666666666665,Dormant,0.020365066084430217
0,63,M,0,Doctorate,Single,$40K - $60K,Blue,49,5,4,3,5905.0,726,5179.0,0.85,3982,65,0.857,0.123,0,61.261538461538464,0.1229466553767993,1.326530612244898,489.5735817104149,5931.679241044428,5.416666666666667,Dormant,0.0011610728898708257
0,35,F,3,Not_Disclosed,Single,Not_Disclosed,Blue,30,3,3,2,9293.0,0,9293.0,0.897,2314,59,1.034,0.0,0,39.22033898305085,0.0,1.9666666666666663,0.0,4550.866666666667,4.916666666666667,Dormant,0.14853399878982748
0,35,M,3,Graduate,Married,$60K - $80K,Blue,25,5,3,3,5240.0,1451,3789.0,1.198,2172,38,0.81,0.277,0,57.1578947368421,0.2769083969465649,1.52,601.445038167939,4215.636458015268,3.1666666666666665,Dormant,0.06728466364481027
0,53,M,3,High School,Married,$120K +,Blue,40,6,2,5,4182.0,741,3441.0,0.885,1297,24,1.182,0.177,0,54.04166666666666,0.1771879483500717,0.6,229.81276901004304,916.087661406026,2.0,Dormant,0.006549710850710526
0,33,F,4,College,Divorced,Less than $40K,Blue,24,6,2,2,9857.0,0,9857.0,0.699,3448,103,0.635,0.0,0,33.47572815533981,0.0,4.291666666666667,0.0,14797.666666666668,8.583333333333334,Dormant,0.00025320877697948774
0,38,M,2,Uneducated,Married,$80K - $120K,Blue,33,3,1,4,20117.0,1226,18891.0,1.4,2906,58,1.0,0.061,0,50.10344827586207,0.0609434806382661,1.7575757575757576,177.1017547348014,5418.784902261165,4.833333333333333,Dormant,0.003349574963510572
0,31,M,0,High School,Divorced,Less than $40K,Blue,22,3,2,3,6012.0,0,6012.0,0.968,2801,72,0.674,0.0,0,38.90277777777778,0.0,3.272727272727273,0.0,9166.909090909092,6.0,Dormant,0.005638514736227865
0,37,M,2,Graduate,Married,$60K - $80K,Blue,27,4,2,4,6369.0,0,6369.0,1.454,2675,47,1.136,0.0,0,56.91489361702128,0.0,1.7407407407407407,0.0,4656.481481481482,3.9166666666666665,Dormant,0.6491117617094809
0,36,M,1,Uneducated,Single,$80K - $120K,Blue,30,4,2,5,13005.0,2152,10853.0,1.424,3023,53,0.767,0.165,0,57.0377358490566,0.1654748173779315,1.7666666666666666,500.2303729334872,6224.373658849161,4.416666666666667,Dormant,0.027432313810815356
1,39,F,3,Graduate,Married,Not_Disclosed,Blue,36,3,2,3,1575.0,592,983.0,0.236,644,15,0.154,0.376,0,42.93333333333333,0.3758730158730158,0.4166666666666667,242.0622222222222,369.1925925925926,1.25,Dormant,0.9988789769319508
0,58,F,0,Post-Graduate,Married,Less than $40K,Blue,39,5,3,3,6679.0,1207,5472.0,0.538,1649,29,0.381,0.181,0,56.86206896551724,0.1807156759994011,0.7435897435897436,298.00014972301244,1447.7693421017273,2.4166666666666665,Dormant,0.014215849600478413
0,39,F,1,Graduate,Married,Less than $40K,Blue,34,6,3,5,6458.0,1802,4656.0,0.923,2315,49,0.581,0.279,0,47.24489795918368,0.2790337565809848,1.4411764705882353,645.9631464849799,4267.270416993059,4.083333333333333,Dormant,0.13782052046494409
0,61,M,0,Not_Disclosed,Single,$60K - $80K,Blue,48,3,2,4,20803.0,1446,19357.0,0.736,2073,43,0.654,0.07,0,48.2093023255814,0.0695092054030668,0.8958333333333334,144.0925828005576,1986.1454387588328,3.583333333333333,Dormant,0.31702986178434117
0,34,M,4,Not_Disclosed,Married,$40K - $60K,Blue,26,3,2,4,5540.0,1240,4300.0,0.843,1524,31,0.824,0.224,0,49.16129032258065,0.223826714801444,1.1923076923076923,341.1119133574007,2223.7872813107474,2.583333333333333,Dormant,0.027729012265349663
0,55,M,3,Graduate,Married,$80K - $120K,Blue,36,4,3,4,2801.0,2403,398.0,0.884,1526,44,1.0,0.858,0,34.68181818181818,0.8579078900392717,1.2222222222222223,1309.1674401999287,3465.204649133246,3.6666666666666665,Revolver,0.10157862004290204
0,50,M,2,Uneducated,Single,Less than $40K,Blue,40,4,3,5,2419.0,2380,39.0,0.695,4099,73,0.659,0.984,0,56.15068493150685,0.9838776353865234,1.825,4032.914427449359,14840.743830095082,6.083333333333333,Revolver,0.00034301897371595157
0,33,M,3,High School,Single,$40K - $60K,Blue,24,6,3,3,5156.0,1427,3729.0,0.48,2057,54,0.421,0.277,0,38.0925925925926,0.2767649340574088,2.25,569.3054693560899,5909.1873060512025,4.5,Dormant,0.005521533419399386
0,48,F,1,High School,Married,Not_Disclosed,Blue,36,6,4,4,14228.0,1953,12275.0,0.651,1970,51,0.645,0.137,0,38.62745098039216,0.1372645487770593,1.4166666666666667,270.41116109080684,3173.91581154531,4.25,Dormant,0.042341487295033654
0,63,M,0,High School,Married,$80K - $120K,Blue,51,3,3,4,10257.0,1021,9236.0,0.467,1508,30,0.429,0.1,0,50.266666666666666,0.09954177634786,0.5882352941176471,150.10899873257287,975.3582345485725,2.5,Dormant,0.017012044782382812
1,54,M,3,High School,Married,$40K - $60K,Blue,44,2,1,5,3032.0,0,3032.0,0.949,1037,14,2.5,0.0,0,74.07142857142857,0.0,0.3181818181818182,0.0,329.95454545454544,1.1666666666666667,Dormant,0.9778338715488925
1,41,M,4,Graduate,Not_Disclosed,$60K - $80K,Blue,36,2,3,5,1438.3,312,1126.3,0.657,1786,26,0.733,0.217,0,68.6923076923077,0.216922756031426,0.7222222222222222,387.4240422721268,1569.6951416409804,2.1666666666666665,Dormant,0.9961785266175359
0,51,M,3,Doctorate,Married,$80K - $120K,Blue,45,5,2,4,32096.0,0,32096.0,0.766,2619,69,0.917,0.0,0,37.95652173913044,0.0,1.5333333333333334,0.0,4015.8,5.75,Dormant,0.02316560228320345
0,54,F,2,Graduate,Married,Not_Disclosed,Blue,46,5,3,2,3014.0,794,2220.0,0.5,1488,30,0.579,0.263,0,49.6,0.2634372926343729,0.6521739130434783,391.9946914399469,1226.0834944173566,2.5,Dormant,0.02319725158230017
0,47,M,4,Not_Disclosed,Single,$40K - $60K,Blue,36,3,3,3,5762.0,1890,3872.0,0.938,3814,88,0.66,0.328,0,43.34090909090909,0.3280111072544255,2.4444444444444446,1251.034363068379,12381.195109722708,7.333333333333333,Dormant,0.00041340299675771044
0,52,F,3,Post-Graduate,Single,Less than $40K,Blue,45,5,1,3,2555.0,1701,854.0,1.492,3127,45,1.25,0.666,0,69.4888888888889,0.6657534246575343,1.0,2081.8109589041096,5208.81095890411,3.75,Revolver,0.0508991340000268
0,34,M,5,Post-Graduate,Single,$80K - $120K,Silver,28,3,3,2,34516.0,1731,32785.0,0.605,2421,63,0.575,0.05,0,38.42857142857143,0.0501506547688028,2.25,121.41473519527176,5720.433154189361,5.25,Dormant,0.003662975443985629
0,64,M,0,High School,Married,Less than $40K,Blue,54,4,3,2,2140.0,1361,779.0,0.46,1280,34,1.0,0.636,0,37.64705882352941,0.6359813084112149,0.6296296296296297,814.0560747663551,1318.479750778816,2.833333333333333,Revolver,0.00026876647377121175
0,62,F,1,Uneducated,Married,$40K - $60K,Blue,43,3,1,1,4760.0,0,4760.0,0.564,1459,20,0.538,0.0,0,72.95,0.0,0.4651162790697674,0.0,678.6046511627907,1.6666666666666667,Dormant,0.009361939473865596
0,38,M,1,Graduate,Single,$80K - $120K,Blue,27,6,2,5,26372.0,1365,25007.0,1.394,2291,56,1.0,0.052,0,40.910714285714285,0.0517594418322463,2.074074074074074,118.58088123767632,4997.649235159624,4.666666666666667,Dormant,0.01299902070358917
0,52,F,2,Graduate,Married,Less than $40K,Blue,43,5,2,2,8203.0,654,7549.0,0.588,2910,63,0.909,0.08,0,46.19047619047619,0.079726929172254,1.4651162790697674,232.0053638912593,4603.403207561612,5.25,Dormant,0.018441287782601453
0,35,F,2,Doctorate,Married,$40K - $60K,Blue,24,5,2,3,2655.0,1527,1128.0,0.715,1921,26,0.444,0.575,0,73.88461538461539,0.5751412429378531,1.0833333333333333,1104.8463276836158,3278.0001883239165,2.1666666666666665,Dormant,0.02578064009202048
0,35,M,2,Graduate,Single,$120K +,Blue,27,6,2,2,13655.0,1048,12607.0,0.509,2383,59,0.595,0.077,0,40.389830508474574,0.0767484437934822,2.185185185185185,182.89154155986816,5606.9481834086,4.916666666666667,Dormant,0.0071765818011994215
0,54,M,1,College,Married,$80K - $120K,Blue,48,6,1,5,12169.0,1935,10234.0,0.435,1599,38,0.652,0.159,0,42.078947368421055,0.1590106007067137,0.7916666666666666,254.2579505300353,1467.1625441696112,3.1666666666666665,Dormant,0.004513506916815051
0,35,F,3,Not_Disclosed,Single,Less than $40K,Blue,17,6,1,1,2956.0,1823,1133.0,0.969,2144,58,0.812,0.617,0,36.96551724137931,0.6167117726657646,3.411764705882353,1322.2300405953993,11825.96131497254,4.833333333333333,Revolver,0.0018594241830473558
